sampleA,sampleB,logFC,logCPM,PValue,FDR
TRINITY_DN685199_c8_g3,AZ1,AZ2,0.443199081373144,3.35773309117038,0.573296563677647,1
TRINITY_DN688492_c8_g1,AZ1,AZ2,0.443199081373144,3.35773309117038,0.573296563677647,1
TRINITY_DN693877_c14_g1,AZ1,AZ2,0.443199081373144,3.35773309117038,0.573296563677647,1
TRINITY_DN683458_c8_g1,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN689087_c6_g1,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN690676_c11_g1,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN691628_c10_g1,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN693320_c10_g1,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN693959_c8_g1,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN694287_c20_g2,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN694504_c17_g1,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN695961_c12_g2,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN696143_c9_g1,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN697034_c8_g3,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN700041_c0_g1,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN700677_c7_g1,AZ1,AZ2,0.51859008255764,2.49635554756415,0.573358601344708,1
TRINITY_DN1382284_c21_g3,AZ1,AZ2,-0.487762835219041,2.54795280896091,0.573358601344708,1
TRINITY_DN690951_c6_g6,AZ1,AZ2,-0.487762835219041,2.54795280896091,0.573358601344708,1
TRINITY_DN694573_c7_g1,AZ1,AZ2,-0.487762835219041,2.54795280896091,0.573358601344708,1
TRINITY_DN697605_c11_g3,AZ1,AZ2,-0.487762835219041,2.54795280896091,0.573358601344708,1
TRINITY_DN699924_c1_g1,AZ1,AZ2,-0.487762835219041,2.54795280896091,0.573358601344708,1
TRINITY_DN686639_c12_g4,AZ1,AZ2,0.39711552345161,4.51173097673957,0.573371508629727,1
TRINITY_DN681714_c17_g3,AZ1,AZ2,-0.405169305729522,4.05475922155025,0.573478693093611,1
TRINITY_DN692473_c11_g1,AZ1,AZ2,0.402776622798708,4.20418979026132,0.574122376929569,1
TRINITY_DN698463_c5_g1,AZ1,AZ2,-0.382715259388247,5.72299392905304,0.57440170453639,1
TRINITY_DN692406_c7_g5,AZ1,AZ2,0.380742357895581,5.72500194391574,0.57440170453639,1
TRINITY_DN695285_c14_g1,AZ1,AZ2,0.369243784155349,8.50307181040454,0.574627430138642,1
TRINITY_DN691039_c10_g1,AZ1,AZ2,0.379374390839061,5.32960841340277,0.574964924309034,1
TRINITY_DN698287_c2_g1,AZ1,AZ2,0.367865771367397,9.46618280359418,0.575001159092004,1
TRINITY_DN693181_c10_g4,AZ1,AZ2,-0.42389100891917,3.80558989610344,0.575232787280954,1
TRINITY_DN684374_c14_g1,AZ1,AZ2,0.418041293035143,3.78902116548745,0.575232787280954,1
TRINITY_DN688018_c22_g2,AZ1,AZ2,0.418041293035143,3.78902116548745,0.575232787280954,1
TRINITY_DN693173_c7_g1,AZ1,AZ2,0.418041293035143,3.78902116548745,0.575232787280954,1
TRINITY_DN696492_c6_g4,AZ1,AZ2,0.369728046149041,7.57977244254069,0.57528021276966,1
TRINITY_DN698176_c0_g1,AZ1,AZ2,-0.383592805296523,5.45563576302426,0.575341524507094,1
TRINITY_DN686681_c15_g2,AZ1,AZ2,-0.494545897305773,2.91948360043338,0.575776551940612,1
TRINITY_DN692406_c7_g1,AZ1,AZ2,-0.494545897305773,2.91948360043338,0.575776551940612,1
TRINITY_DN694836_c7_g1,AZ1,AZ2,-0.494545897305773,2.91948360043338,0.575776551940612,1
TRINITY_DN695074_c16_g1,AZ1,AZ2,-0.494545897305773,2.91948360043338,0.575776551940612,1
TRINITY_DN697808_c0_g1,AZ1,AZ2,-0.494545897305773,2.91948360043338,0.575776551940612,1
TRINITY_DN699004_c11_g1,AZ1,AZ2,-0.494545897305773,2.91948360043338,0.575776551940612,1
TRINITY_DN689888_c14_g1,AZ1,AZ2,0.441602670257543,2.92599517302661,0.575776551940612,1
TRINITY_DN691167_c9_g1,AZ1,AZ2,0.441602670257543,2.92599517302661,0.575776551940612,1
TRINITY_DN698671_c10_g1,AZ1,AZ2,0.441602670257543,2.92599517302661,0.575776551940612,1
TRINITY_DN695191_c11_g1,AZ1,AZ2,0.377641506381189,5.98070981183783,0.575900788079042,1
TRINITY_DN681768_c19_g1,AZ1,AZ2,-0.392499290518413,4.87454910113038,0.576213959748995,1
TRINITY_DN268902_c19_g1,AZ1,AZ2,0.372174157323491,7.05020246524775,0.576421830662228,1
TRINITY_DN695816_c4_g1,AZ1,AZ2,-0.379840856732143,5.60575131249012,0.576628989613399,1
TRINITY_DN693967_c13_g1,AZ1,AZ2,0.375900421748234,6.50297449445161,0.576969345895747,1
TRINITY_DN681362_c1_g1,AZ1,AZ2,-0.453070859339056,3.23263253051748,0.576985009473471,1
TRINITY_DN686969_c11_g8,AZ1,AZ2,-0.453070859339056,3.23263253051748,0.576985009473471,1
TRINITY_DN696981_c2_g1,AZ1,AZ2,0.439552464959821,3.23942170597582,0.576985009473471,1
TRINITY_DN699134_c15_g1,AZ1,AZ2,0.439552464959821,3.23942170597582,0.576985009473471,1
TRINITY_DN700341_c6_g1,AZ1,AZ2,0.439552464959821,3.23942170597582,0.576985009473471,1
TRINITY_DN686507_c15_g3,AZ1,AZ2,0.379947132772211,5.40218988171219,0.577225035649028,1
TRINITY_DN692449_c13_g1,AZ1,AZ2,0.438198554733409,3.49678581348452,0.577675409213904,1
TRINITY_DN682120_c11_g1,AZ1,AZ2,-0.425795119905867,3.48978348817615,0.577675409213904,1
TRINITY_DN698005_c4_g8,AZ1,AZ2,-0.425795119905867,3.48978348817615,0.577675409213904,1
TRINITY_DN696834_c7_g1,AZ1,AZ2,-0.391185566682756,5.01405798130768,0.577843669671283,1
TRINITY_DN688305_c22_g1,AZ1,AZ2,0.365068054130022,9.37818562808386,0.57797790286256,1
TRINITY_DN697703_c6_g1,AZ1,AZ2,0.437237714314032,3.71512933361398,0.578106856120106,1
TRINITY_DN691701_c10_g1,AZ1,AZ2,0.416091720281502,3.89341314145875,0.578394465162908,1
TRINITY_DN685141_c23_g3,AZ1,AZ2,0.394808625275962,4.07193560913752,0.578595781034493,1
TRINITY_DN687229_c19_g1,AZ1,AZ2,0.39852138507438,4.22208277123627,0.578742187211447,1
TRINITY_DN694642_c9_g5,AZ1,AZ2,0.39362026332936,4.58973783143045,0.57900281128826,1
TRINITY_DN700026_c5_g4,AZ1,AZ2,-0.379196517149953,5.79325449891302,0.57932304513577,1
TRINITY_DN683997_c11_g1,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN686991_c7_g1,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN688188_c18_g8,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN689308_c15_g2,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN689776_c10_g1,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN690205_c15_g11,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN691350_c20_g1,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN691732_c0_g2,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN692206_c15_g1,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN693725_c3_g1,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN695489_c13_g2,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN695630_c9_g3,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN697489_c4_g1,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN698797_c3_g1,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN699401_c2_g1,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN699903_c8_g3,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN700350_c3_g2,AZ1,AZ2,0.524925300107307,2.27373936734265,0.579400586227008,1
TRINITY_DN686170_c16_g3,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN686290_c18_g2,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN691017_c24_g4,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN692758_c9_g1,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN693163_c12_g3,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN694499_c9_g3,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN694566_c11_g5,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN694851_c3_g1,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN695635_c8_g1,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN696504_c2_g1,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN697140_c10_g3,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN697920_c14_g1,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN698766_c17_g1,AZ1,AZ2,-0.512666643849586,2.33505253929778,0.579400586227008,1
TRINITY_DN685592_c20_g6,AZ1,AZ2,0.373949503587998,6.32771903812893,0.579906026027992,1
TRINITY_DN691910_c9_g2,AZ1,AZ2,0.372591104572817,6.29419427557765,0.579916872019332,1
TRINITY_DN689356_c16_g1,AZ1,AZ2,0.385288321420934,4.8539573355676,0.58060894185264,1
TRINITY_DN694794_c8_g1,AZ1,AZ2,-0.381952289668492,4.75734591549396,0.580669369389262,1
TRINITY_DN695951_c0_g1,AZ1,AZ2,-0.381952289668492,4.75734591549396,0.580669369389262,1
TRINITY_DN698030_c1_g1,AZ1,AZ2,-0.374607647270822,5.84597168603827,0.580840550871938,1
TRINITY_DN686012_c13_g1,AZ1,AZ2,-0.513558767266745,2.75778094917405,0.580885671802327,1
TRINITY_DN686497_c3_g2,AZ1,AZ2,-0.513558767266745,2.75778094917405,0.580885671802327,1
TRINITY_DN689066_c2_g1,AZ1,AZ2,-0.513558767266745,2.75778094917405,0.580885671802327,1
TRINITY_DN692557_c8_g4,AZ1,AZ2,-0.513558767266745,2.75778094917405,0.580885671802327,1
TRINITY_DN694658_c5_g1,AZ1,AZ2,-0.513558767266745,2.75778094917405,0.580885671802327,1
TRINITY_DN681757_c17_g2,AZ1,AZ2,0.436236931421095,2.76405566092472,0.580885671802327,1
TRINITY_DN684863_c17_g3,AZ1,AZ2,0.436236931421095,2.76405566092472,0.580885671802327,1
TRINITY_DN690052_c17_g1,AZ1,AZ2,0.436236931421095,2.76405566092472,0.580885671802327,1
TRINITY_DN692699_c23_g1,AZ1,AZ2,0.436236931421095,2.76405566092472,0.580885671802327,1
TRINITY_DN695307_c3_g1,AZ1,AZ2,0.436236931421095,2.76405566092472,0.580885671802327,1
TRINITY_DN698020_c3_g1,AZ1,AZ2,0.436236931421095,2.76405566092472,0.580885671802327,1
TRINITY_DN699132_c1_g2,AZ1,AZ2,0.436236931421095,2.76405566092472,0.580885671802327,1
TRINITY_DN700146_c1_g2,AZ1,AZ2,0.436236931421095,2.76405566092472,0.580885671802327,1
TRINITY_DN681987_c0_g1,AZ1,AZ2,-0.391581286036241,4.4216619672284,0.580886190196467,1
TRINITY_DN693789_c5_g2,AZ1,AZ2,0.398113164839085,4.30012521468714,0.580971615154875,1
TRINITY_DN695255_c4_g1,AZ1,AZ2,0.380937743461689,5.5372396026447,0.581157052323339,1
TRINITY_DN687678_c18_g1,AZ1,AZ2,0.414403797575872,3.99076005857893,0.581159439130227,1
TRINITY_DN686612_c8_g5,AZ1,AZ2,-0.415536734175493,3.82910360036663,0.581254930893348,1
TRINITY_DN700464_c4_g2,AZ1,AZ2,-0.415536734175493,3.82910360036663,0.581254930893348,1
TRINITY_DN690575_c2_g4,AZ1,AZ2,0.412081721858227,3.81283344882679,0.581254930893348,1
TRINITY_DN693304_c24_g2,AZ1,AZ2,-0.463659743866856,3.10394036703468,0.581298856136266,1
TRINITY_DN689409_c17_g1,AZ1,AZ2,0.435190865789872,3.11054258473496,0.581298856136266,1
TRINITY_DN696687_c7_g1,AZ1,AZ2,0.435190865789872,3.11054258473496,0.581298856136266,1
TRINITY_DN698719_c7_g2,AZ1,AZ2,0.435190865789872,3.11054258473496,0.581298856136266,1
TRINITY_DN699138_c7_g2,AZ1,AZ2,0.435190865789872,3.11054258473496,0.581298856136266,1
TRINITY_DN178482_c0_g1,AZ1,AZ2,0.434071453655753,3.62360990848212,0.581337539225773,1
TRINITY_DN689951_c9_g1,AZ1,AZ2,0.434071453655753,3.62360990848212,0.581337539225773,1
TRINITY_DN698840_c3_g1,AZ1,AZ2,0.434071453655753,3.62360990848212,0.581337539225773,1
TRINITY_DN690651_c3_g1,AZ1,AZ2,0.434528506991857,3.38975367624233,0.581377515887094,1
TRINITY_DN692216_c17_g5,AZ1,AZ2,0.434528506991857,3.38975367624233,0.581377515887094,1
TRINITY_DN700584_c11_g1,AZ1,AZ2,-0.432225745563947,3.38290404997753,0.581377515887094,1
TRINITY_DN700677_c7_g3,AZ1,AZ2,-0.432225745563947,3.38290404997753,0.581377515887094,1
TRINITY_DN683996_c18_g1,AZ1,AZ2,0.363280943133776,8.16643444060142,0.581386238893567,1
TRINITY_DN700269_c2_g1,AZ1,AZ2,-0.383620785869924,5.06931941757611,0.581761062977558,1
TRINITY_DN697307_c11_g1,AZ1,AZ2,0.369298972050466,5.62396991105311,0.581942415406996,1
TRINITY_DN695003_c11_g2,AZ1,AZ2,0.382422999438674,4.81310556075057,0.582167350536831,1
TRINITY_DN686022_c23_g1,AZ1,AZ2,0.37427953821742,5.89384923770423,0.582255126184148,1
TRINITY_DN695907_c8_g1,AZ1,AZ2,0.36257321229621,7.89467001410169,0.582686296903203,1
TRINITY_DN664383_c0_g2,AZ1,AZ2,-0.373894728715684,5.60241670849668,0.582877848110033,1
TRINITY_DN1156029_c1_g1,AZ1,AZ2,0.397746646357932,4.37416245710676,0.582984883474944,1
TRINITY_DN685215_c15_g1,AZ1,AZ2,0.394373736148498,4.23975641331204,0.583268205221143,1
TRINITY_DN700747_c28_g1,AZ1,AZ2,0.394373736148498,4.23975641331204,0.583268205221143,1
TRINITY_DN694610_c3_g1,AZ1,AZ2,0.375832004190643,4.94844521596411,0.583334271994712,1
TRINITY_DN695061_c16_g7,AZ1,AZ2,0.364606031553548,6.90782195756361,0.583391310654006,1
TRINITY_DN695203_c24_g1,AZ1,AZ2,0.363107955617275,7.71641935041377,0.583566255642265,1
TRINITY_DN694004_c14_g2,AZ1,AZ2,-0.391884523576626,4.09411370351188,0.583598042082755,1
TRINITY_DN689791_c11_g3,AZ1,AZ2,0.39025378996354,4.09153493494849,0.583598042082755,1
TRINITY_DN685243_c17_g4,AZ1,AZ2,-0.404125715151232,3.93022060824644,0.583985771940467,1
TRINITY_DN697913_c1_g3,AZ1,AZ2,-0.404125715151232,3.93022060824644,0.583985771940467,1
TRINITY_DN699764_c17_g1,AZ1,AZ2,-0.404125715151232,3.93022060824644,0.583985771940467,1
TRINITY_DN1155106_c39_g1,AZ1,AZ2,0.363856974911911,7.0286196056997,0.584081516226192,1
TRINITY_DN692064_c13_g6,AZ1,AZ2,0.360945586720585,7.9366535189602,0.584287926437239,1
TRINITY_DN688489_c112_g5,AZ1,AZ2,0.430445719802753,3.52589305909812,0.584995763194281,1
TRINITY_DN690844_c21_g2,AZ1,AZ2,0.430445719802753,3.52589305909812,0.584995763194281,1
TRINITY_DN696231_c17_g1,AZ1,AZ2,0.430445719802753,3.52589305909812,0.584995763194281,1
TRINITY_DN695616_c9_g3,AZ1,AZ2,0.367004156388942,6.05500427696679,0.58524150204327,1
TRINITY_DN694085_c12_g2,AZ1,AZ2,-0.371736892246302,5.81698027181355,0.585506429756528,1
TRINITY_DN684350_c23_g3,AZ1,AZ2,-0.439784529816985,3.26746662904004,0.585652162406143,1
TRINITY_DN687902_c12_g8,AZ1,AZ2,-0.439784529816985,3.26746662904004,0.585652162406143,1
TRINITY_DN680772_c0_g1,AZ1,AZ2,0.430219702458985,3.27414630114077,0.585652162406143,1
TRINITY_DN691137_c18_g3,AZ1,AZ2,0.430219702458985,3.27414630114077,0.585652162406143,1
TRINITY_DN696634_c10_g3,AZ1,AZ2,0.390293936910456,4.17675200665086,0.585764893641119,1
TRINITY_DN688611_c14_g3,AZ1,AZ2,0.387364055782192,4.61704028742941,0.585990912173636,1
TRINITY_DN689921_c15_g2,AZ1,AZ2,-0.385530855251755,4.62292038017,0.585990912173636,1
TRINITY_DN697177_c3_g1,AZ1,AZ2,-0.394212324839751,4.02471312409201,0.586377266686912,1
TRINITY_DN685537_c11_g1,AZ1,AZ2,-0.476575151179667,2.96263099192181,0.586412707453538,1
TRINITY_DN686427_c6_g1,AZ1,AZ2,-0.476575151179667,2.96263099192181,0.586412707453538,1
TRINITY_DN692376_c12_g1,AZ1,AZ2,-0.476575151179667,2.96263099192181,0.586412707453538,1
TRINITY_DN697490_c8_g1,AZ1,AZ2,-0.476575151179667,2.96263099192181,0.586412707453538,1
TRINITY_DN698274_c11_g4,AZ1,AZ2,-0.476575151179667,2.96263099192181,0.586412707453538,1
TRINITY_DN698340_c9_g1,AZ1,AZ2,-0.476575151179667,2.96263099192181,0.586412707453538,1
TRINITY_DN688209_c14_g1,AZ1,AZ2,0.429881124415686,2.96902199498564,0.586412707453538,1
TRINITY_DN693551_c13_g2,AZ1,AZ2,0.429881124415686,2.96902199498564,0.586412707453538,1
TRINITY_DN694822_c23_g2,AZ1,AZ2,0.429881124415686,2.96902199498564,0.586412707453538,1
TRINITY_DN696709_c14_g2,AZ1,AZ2,0.429881124415686,2.96902199498564,0.586412707453538,1
TRINITY_DN699399_c1_g5,AZ1,AZ2,0.429881124415686,2.96902199498564,0.586412707453538,1
TRINITY_DN688425_c21_g4,AZ1,AZ2,0.383710222733959,4.50429360031563,0.586477639731619,1
TRINITY_DN697250_c7_g1,AZ1,AZ2,0.390516439792185,4.77725132338165,0.586920582465832,1
TRINITY_DN1155066_c11_g1,AZ1,AZ2,0.361014941890453,7.02986021361649,0.587101438075148,1
TRINITY_DN682548_c14_g1,AZ1,AZ2,0.499270435592803,2.55402032262107,0.587167489398068,1
TRINITY_DN684012_c21_g2,AZ1,AZ2,0.499270435592803,2.55402032262107,0.587167489398068,1
TRINITY_DN690525_c6_g3,AZ1,AZ2,0.499270435592803,2.55402032262107,0.587167489398068,1
TRINITY_DN691148_c9_g1,AZ1,AZ2,0.499270435592803,2.55402032262107,0.587167489398068,1
TRINITY_DN691424_c17_g6,AZ1,AZ2,0.499270435592803,2.55402032262107,0.587167489398068,1
TRINITY_DN691918_c7_g1,AZ1,AZ2,0.499270435592803,2.55402032262107,0.587167489398068,1
TRINITY_DN695962_c12_g1,AZ1,AZ2,0.499270435592803,2.55402032262107,0.587167489398068,1
TRINITY_DN696788_c4_g1,AZ1,AZ2,0.499270435592803,2.55402032262107,0.587167489398068,1
TRINITY_DN684158_c14_g1,AZ1,AZ2,-0.464622283844852,2.60352984873467,0.587167489398068,1
TRINITY_DN684498_c15_g1,AZ1,AZ2,-0.464622283844852,2.60352984873467,0.587167489398068,1
TRINITY_DN692020_c13_g1,AZ1,AZ2,-0.464622283844852,2.60352984873467,0.587167489398068,1
TRINITY_DN699159_c0_g2,AZ1,AZ2,-0.464622283844852,2.60352984873467,0.587167489398068,1
TRINITY_DN699278_c14_g1,AZ1,AZ2,-0.464622283844852,2.60352984873467,0.587167489398068,1
TRINITY_DN699421_c20_g2,AZ1,AZ2,-0.464622283844852,2.60352984873467,0.587167489398068,1
TRINITY_DN684038_c2_g1,AZ1,AZ2,0.429318019094044,2.58163516301698,0.587167489398068,1
TRINITY_DN686276_c19_g4,AZ1,AZ2,0.429318019094044,2.58163516301698,0.587167489398068,1
TRINITY_DN692865_c17_g1,AZ1,AZ2,0.429318019094044,2.58163516301698,0.587167489398068,1
TRINITY_DN693646_c12_g5,AZ1,AZ2,0.429318019094044,2.58163516301698,0.587167489398068,1
TRINITY_DN695651_c13_g2,AZ1,AZ2,0.429318019094044,2.58163516301698,0.587167489398068,1
TRINITY_DN695766_c3_g2,AZ1,AZ2,0.429318019094044,2.58163516301698,0.587167489398068,1
TRINITY_DN696019_c10_g1,AZ1,AZ2,0.429318019094044,2.58163516301698,0.587167489398068,1
TRINITY_DN696507_c4_g1,AZ1,AZ2,0.429318019094044,2.58163516301698,0.587167489398068,1
TRINITY_DN698545_c12_g2,AZ1,AZ2,0.429318019094044,2.58163516301698,0.587167489398068,1
TRINITY_DN699917_c9_g2,AZ1,AZ2,0.429318019094044,2.58163516301698,0.587167489398068,1
TRINITY_DN699920_c16_g8,AZ1,AZ2,0.429318019094044,2.58163516301698,0.587167489398068,1
TRINITY_DN700640_c37_g1,AZ1,AZ2,0.429318019094044,2.58163516301698,0.587167489398068,1
TRINITY_DN472772_c0_g1,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN660029_c0_g2,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN683434_c20_g1,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN684555_c15_g9,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN687072_c12_g1,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN687979_c6_g1,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN688371_c14_g3,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN688877_c10_g1,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN689693_c8_g1,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN690780_c20_g1,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN693777_c1_g1,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN695717_c1_g1,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN697188_c8_g1,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN698040_c11_g2,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN698740_c2_g2,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN699073_c7_g1,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN699557_c11_g7,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN699727_c1_g2,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN928375_c105_g1,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN928838_c2_g2,AZ1,AZ2,0.611597639222235,2.05151150715937,0.587190652215211,1
TRINITY_DN525429_c0_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN640565_c0_g2,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN675831_c0_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN678285_c0_g2,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN682600_c23_g2,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN682739_c24_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN683600_c22_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN684043_c20_g2,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN684345_c9_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN684858_c22_g2,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN685457_c7_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN685477_c14_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN687750_c16_g3,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN688056_c11_g6,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN688539_c4_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN689597_c18_g4,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN689801_c11_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN690012_c0_g7,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN690533_c24_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN691731_c5_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN692474_c16_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN692646_c14_g3,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN693641_c11_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN694048_c0_g2,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN694219_c0_g3,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN695858_c15_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN696256_c19_g3,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN696400_c17_g2,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN696735_c8_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN697552_c6_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN697683_c15_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN698046_c7_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN698061_c3_g1,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
TRINITY_DN698337_c0_g3,AZ1,AZ2,-0.474687050414391,2.0460628992847,0.587190652215211,1
