sampleA,sampleB,logFC,logCPM,PValue,FDR
TRINITY_DN698374_c1_g1_i2,AZ1,AZ3,-3.06710590593251,4.82187744584647,4.40733490456943e-05,0.00561254080271368
TRINITY_DN693609_c2_g1_i1,AZ1,AZ3,-3.10157988797989,4.66611618901368,4.42538356059015e-05,0.00561254080271368
TRINITY_DN699712_c0_g2_i17,AZ1,AZ3,-3.05796819514828,4.72344511725643,4.47385322053646e-05,0.00564673406724729
TRINITY_DN695575_c14_g9_i1,AZ1,AZ3,-3.31225664654199,3.90654971571672,4.53918442884733e-05,0.00570178032586263
TRINITY_DN678183_c1_g1_i1,AZ1,AZ3,-3.03451941933959,5.03415322772279,4.6002417884062e-05,0.00575095941290609
TRINITY_DN691914_c2_g2_i1,AZ1,AZ3,3.1560143812937,4.55503074984806,4.63605832316953e-05,0.00576826725868103
TRINITY_DN689692_c8_g2_i1,AZ1,AZ3,-3.33009614123382,3.47963284064217,4.70723025563446e-05,0.00582919414628167
TRINITY_DN696769_c0_g2_i12,AZ1,AZ3,2.94689550926797,6.04922303086477,4.82214869780142e-05,0.00592983368119533
TRINITY_DN685472_c19_g1_i1,AZ1,AZ3,-3.20526618285932,3.90283059923157,4.83367389546262e-05,0.00592983368119533
TRINITY_DN687508_c12_g1_i16,AZ1,AZ3,-3.07464101126476,4.53893645413572,4.88398428163449e-05,0.00596368555096512
TRINITY_DN691921_c17_g6_i2,AZ1,AZ3,-3.02547068293761,5.06267926071475,4.90993026320004e-05,0.00596761107406438
TRINITY_DN685986_c12_g4_i1,AZ1,AZ3,-3.08377945185327,4.65020557887683,4.96335620670913e-05,0.00598287443079215
TRINITY_DN685986_c12_g2_i1,AZ1,AZ3,-3.31139507224531,3.70093359244787,4.96806698629752e-05,0.00598287443079215
TRINITY_DN664967_c0_g1_i1,AZ1,AZ3,3.06298456252792,4.97684418131477,5.1403641069696e-05,0.00616209949316315
TRINITY_DN691559_c5_g3_i11,AZ1,AZ3,-3.11194667962973,4.40240441741815,5.2395005519872e-05,0.00624378369300902
TRINITY_DN694132_c24_g1_i1,AZ1,AZ3,-2.88294595527029,6.78780074651204,5.2723362600006e-05,0.00624378369300902
TRINITY_DN696391_c14_g3_i3,AZ1,AZ3,-3.17826122652229,4.04769923004901,5.27985365424143e-05,0.00624378369300902
TRINITY_DN698750_c13_g2_i5,AZ1,AZ3,-3.00114705866043,4.96693471052392,5.32582935173058e-05,0.00625320110615355
TRINITY_DN695575_c14_g1_i3,AZ1,AZ3,-3.06065519923023,4.57893536703069,5.33545517761169e-05,0.00625320110615355
TRINITY_DN615388_c0_g1_i1,AZ1,AZ3,-3.31022362529912,3.46180656210802,5.55782501198358e-05,0.00648487022398245
TRINITY_DN694498_c2_g3_i1,AZ1,AZ3,-3.16851375396001,4.19045655482814,5.66233303197187e-05,0.0065775765083344
TRINITY_DN696367_c1_g1_i2,AZ1,AZ3,-3.10130718161765,4.39289891672281,5.735855882301e-05,0.00663363103427525
TRINITY_DN695791_c2_g2_i18,AZ1,AZ3,3.28628975637789,4.02589887171179,5.88916598702776e-05,0.00678106467795789
TRINITY_DN680433_c0_g1_i1,AZ1,AZ3,3.23351010863945,4.1094610715006,5.92001034398764e-05,0.00678681360527107
TRINITY_DN697102_c6_g2_i1,AZ1,AZ3,-3.29007354606851,3.44376644021442,6.04527350486059e-05,0.00690028544883066
TRINITY_DN694836_c7_g1_i6,AZ1,AZ3,-3.28305873518621,3.56127085658896,6.12016833583952e-05,0.00695553157232879
TRINITY_DN695460_c11_g2_i2,AZ1,AZ3,-3.25961732675536,3.65441711035445,6.17396656630294e-05,0.00698642863211858
TRINITY_DN695895_c0_g1_i28,AZ1,AZ3,3.09579616091693,4.50276874205539,6.28130090274506e-05,0.00704713643588744
TRINITY_DN681711_c11_g10_i1,AZ1,AZ3,-3.08487033378908,4.43707284166845,6.28130090274506e-05,0.00704713643588744
TRINITY_DN696930_c3_g2_i12,AZ1,AZ3,-2.99843878912062,4.84573516782129,6.45106833826428e-05,0.00720680413125328
TRINITY_DN695565_c6_g1_i2,AZ1,AZ3,-2.79020725239619,9.88292781336025,6.53886410912128e-05,0.00722258876340537
TRINITY_DN674355_c0_g3_i1,AZ1,AZ3,-3.01821154446147,4.43431622111807,6.56467369725436e-05,0.00722258876340537
TRINITY_DN47701_c0_g1_i1,AZ1,AZ3,3.3897895958501,3.63616390967352,6.62134810705713e-05,0.00722258876340537
TRINITY_DN676319_c0_g1_i1,AZ1,AZ3,3.23821439689879,4.23201697081953,6.62313495552308e-05,0.00722258876340537
TRINITY_DN681630_c1_g1_i1,AZ1,AZ3,-3.14074846480151,4.09184075516191,6.63567306709378e-05,0.00722258876340537
TRINITY_DN683288_c3_g1_i3,AZ1,AZ3,-2.99683770285639,4.88500289276377,6.65165717100954e-05,0.00722258876340537
TRINITY_DN689446_c9_g2_i1,AZ1,AZ3,-3.14457519394438,3.84860742218394,6.6577780853392e-05,0.00722258876340537
TRINITY_DN694773_c5_g2_i2,AZ1,AZ3,-3.02613628556676,4.64777427652208,6.75856370705643e-05,0.0073017519753643
TRINITY_DN684827_c6_g1_i3,AZ1,AZ3,-3.24193672692998,3.6385847129793,7.1549304131488e-05,0.00768077671720912
TRINITY_DN698732_c1_g1_i8,AZ1,AZ3,-3.24514011061905,3.52734944165883,7.16790574683364e-05,0.00768077671720912
TRINITY_DN685463_c3_g1_i1,AZ1,AZ3,-3.04689991543638,4.34443167502275,7.56191706971043e-05,0.00807004100939463
TRINITY_DN691619_c9_g2_i2,AZ1,AZ3,-3.04416020015463,4.21670293709745,7.69324139833191e-05,0.00812740317334226
TRINITY_DN694048_c1_g2_i2,AZ1,AZ3,-3.04416020015463,4.21670293709745,7.69324139833191e-05,0.00812740317334226
TRINITY_DN684138_c13_g1_i1,AZ1,AZ3,-3.22403675555901,3.62258319987597,7.70854146254608e-05,0.00812740317334226
TRINITY_DN678801_c2_g1_i1,AZ1,AZ3,-3.02454919553085,4.32459087622478,8.30550654245452e-05,0.00872177853036234
TRINITY_DN691447_c13_g1_i1,AZ1,AZ3,-2.85430480400319,5.61303847853249,8.38118197260295e-05,0.00876618208473088
TRINITY_DN682896_c0_g1_i1,AZ1,AZ3,-2.86178024420472,5.29707495306302,8.46280655534665e-05,0.00881643097212364
TRINITY_DN693651_c20_g1_i2,AZ1,AZ3,-2.77719852632432,6.98495718666024,8.81614964672921e-05,0.00914823623223644
TRINITY_DN692756_c8_g1_i1,AZ1,AZ3,-2.75062409434038,7.4037142526944,9.2288624456257e-05,0.00953879235374061
TRINITY_DN685251_c17_g3_i1,AZ1,AZ3,-3.18487218762041,3.35017502605194,0.000101615868740781,0.0103596542949728
TRINITY_DN693803_c15_g1_i1,AZ1,AZ3,-3.18487218762041,3.35017502605194,0.000101615868740781,0.0103596542949728
TRINITY_DN691079_c14_g1_i1,AZ1,AZ3,-3.1538885302434,3.6658686165242,0.000101619891772669,0.0103596542949728
TRINITY_DN695900_c4_g1_i8,AZ1,AZ3,-3.05415453161423,4.08848410809933,0.000101808966902944,0.0103596542949728
TRINITY_DN699435_c9_g1_i1,AZ1,AZ3,-2.75934908626409,6.4399552881236,0.000104272213681752,0.0105395415171424
TRINITY_DN676428_c0_g1_i1,AZ1,AZ3,-2.87238384747698,4.85322150651583,0.000104379720201768,0.0105395415171424
TRINITY_DN683160_c29_g4_i2,AZ1,AZ3,-3.16617530494451,3.45711941295315,0.000107572756026715,0.0107790365036998
TRINITY_DN692586_c8_g1_i10,AZ1,AZ3,-3.16617530494451,3.45711941295315,0.000107572756026715,0.0107790365036998
TRINITY_DN675698_c0_g1_i1,AZ1,AZ3,-2.75973862790131,6.31671575447587,0.000108250935414486,0.010805748317249
TRINITY_DN679331_c0_g1_i1,AZ1,AZ3,-2.84223138337165,5.25185748196395,0.000108696900589751,0.0108091656484195
TRINITY_DN609910_c0_g1_i2,AZ1,AZ3,-3.1628790070478,3.3307392660858,0.000111091091266579,0.0110055638453642
TRINITY_DN672588_c0_g1_i1,AZ1,AZ3,-3.12401398301399,3.73793443618874,0.000113547816088385,0.0111781289355081
TRINITY_DN677240_c0_g1_i1,AZ1,AZ3,-3.02746157695624,4.06483976828542,0.000113684547510024,0.0111781289355081
TRINITY_DN699385_c2_g1_i2,AZ1,AZ3,-2.73936673308896,6.25974820591493,0.000116283710842543,0.0113386690741944
TRINITY_DN673201_c0_g1_i2,AZ1,AZ3,-2.95677204481645,4.13948145449449,0.000116641312711555,0.0113386690741944
TRINITY_DN692701_c16_g1_i1,AZ1,AZ3,-3.14573979889591,3.43903762252401,0.000116898593511966,0.0113386690741944
TRINITY_DN698776_c2_g1_i2,AZ1,AZ3,-2.84254594920508,5.07127570197587,0.00011719347890334,0.0113386690741944
TRINITY_DN548319_c0_g1_i1,AZ1,AZ3,-3.13620793041802,3.65016791970756,0.000117476783155482,0.0113386690741944
TRINITY_DN688888_c4_g1_i2,AZ1,AZ3,2.85406098870774,5.3004826060666,0.000121510319511503,0.0116850198466501
TRINITY_DN694385_c19_g1_i1,AZ1,AZ3,-2.85308829413357,4.91037259668468,0.000122333699066369,0.0117212649693043
TRINITY_DN686568_c13_g1_i1,AZ1,AZ3,-2.74650374261265,5.88944340380135,0.000124041519749944,0.011822490906048
TRINITY_DN688061_c15_g1_i2,AZ1,AZ3,-2.89846103568172,4.32869170188158,0.000124290842573011,0.011822490906048
TRINITY_DN686781_c1_g1_i1,AZ1,AZ3,-3.01065305000281,3.81684770392961,0.00012533748017625,0.0118790067403144
TRINITY_DN670176_c0_g1_i2,AZ1,AZ3,-2.94405432310609,4.06143436592683,0.00012709565166372,0.0119614186520324
TRINITY_DN693867_c19_g1_i1,AZ1,AZ3,-3.1250106635329,3.42073623775876,0.000127118264728489,0.0119614186520324
TRINITY_DN698452_c14_g1_i1,AZ1,AZ3,-2.67237035750714,8.65502687933995,0.000128596050295582,0.0120221730906144
TRINITY_DN695957_c1_g2_i11,AZ1,AZ3,-3.00681769991539,3.89537581559325,0.000128679794250663,0.0120221730906144
TRINITY_DN699398_c0_g1_i1,AZ1,AZ3,-2.88706515958856,4.31870476241349,0.000130289121663485,0.0121293628050761
TRINITY_DN683157_c4_g1_i1,AZ1,AZ3,-2.98647264188082,4.02865291265638,0.000142260468336319,0.0131970462022381
TRINITY_DN697055_c11_g1_i1,AZ1,AZ3,-2.69051872913773,6.54771844830677,0.000143365273885655,0.0132527061102821
TRINITY_DN697913_c1_g1_i6,AZ1,AZ3,2.89631715604734,4.56805477577555,0.000149658976317524,0.0137808787040549
TRINITY_DN690201_c9_g1_i2,AZ1,AZ3,-2.80384823668923,4.75475988193394,0.000150128797065467,0.0137808787040549
TRINITY_DN691316_c13_g3_i9,AZ1,AZ3,-2.6704051614482,6.72718111496673,0.000152350746928866,0.013913708334873
TRINITY_DN700549_c1_g1_i2,AZ1,AZ3,2.8101765427223,5.2627626873072,0.000152635813066828,0.013913708334873
TRINITY_DN693280_c1_g2_i1,AZ1,AZ3,-2.90588314952913,4.15873280928865,0.000154461340809484,0.0140313964715272
TRINITY_DN694720_c2_g1_i2,AZ1,AZ3,-2.90857685740131,4.28108340089604,0.000157660222384522,0.0142725993733133
TRINITY_DN670408_c0_g1_i1,AZ1,AZ3,-2.68952933280028,6.01785679897055,0.000159851670861554,0.0144212574403037
TRINITY_DN596972_c0_g1_i1,AZ1,AZ3,2.69877416556864,6.26918770842553,0.000161745512212327,0.0145369805427787
TRINITY_DN698089_c0_g1_i11,AZ1,AZ3,-2.69776048819858,5.86424333563252,0.000162241850418396,0.0145369805427787
TRINITY_DN686813_c14_g2_i4,AZ1,AZ3,-3.08263687994002,3.38345352122869,0.000164134249227932,0.0146068354067149
TRINITY_DN683263_c20_g2_i1,AZ1,AZ3,-3.08263687994002,3.38345352122869,0.000164134249227932,0.0146068354067149
TRINITY_DN686231_c25_g1_i1,AZ1,AZ3,-3.07223107674211,3.4880315698061,0.000167543813712897,0.0148598910182591
TRINITY_DN693987_c2_g2_i1,AZ1,AZ3,-2.8801427271922,4.13621594411045,0.000171537853783132,0.0151629066510726
TRINITY_DN674101_c1_g1_i1,AZ1,AZ3,-3.0713918867474,3.25039769644415,0.000175558099661554,0.0154661972832711
TRINITY_DN688882_c6_g1_i1,AZ1,AZ3,-2.9448225143926,3.84093432762447,0.000176285255052013,0.015478317059801
TRINITY_DN697739_c13_g1_i1,AZ1,AZ3,-2.73600521918488,5.07162432437513,0.000177005714353079,0.0154897700630379
TRINITY_DN687585_c14_g1_i1,AZ1,AZ3,-2.94428501578399,3.99156419237817,0.000178898773754427,0.0155431503480997
TRINITY_DN676182_c0_g1_i1,AZ1,AZ3,-3.06097394649641,3.36446113198162,0.000178982364593631,0.0155431503480997
TRINITY_DN693658_c9_g1_i1,AZ1,AZ3,-2.7146864276818,5.35125724191969,0.000179391862090969,0.0155431503480997
TRINITY_DN700411_c1_g2_i4,AZ1,AZ3,-3.0520809975115,3.47033358232615,0.000181664926944016,0.0156883201548068
TRINITY_DN699897_c3_g1_i24,AZ1,AZ3,2.61520770566295,7.81335943129323,0.000185377734923362,0.0159564645080099
TRINITY_DN688111_c2_g1_i4,AZ1,AZ3,-2.86374727978501,4.05802405901889,0.000190204567165995,0.0163184330124473
TRINITY_DN692765_c8_g1_i5,AZ1,AZ3,-2.75172793564985,4.70944230301112,0.00019275348158676,0.0164832480524339
TRINITY_DN699233_c3_g1_i2,AZ1,AZ3,-3.0389807659238,3.34522701516322,0.000195315291495899,0.0166480920377982
TRINITY_DN683555_c3_g1_i1,AZ1,AZ3,-2.67620318944979,5.54422278500395,0.000196281693967471,0.016676321397178
TRINITY_DN653544_c0_g1_i1,AZ1,AZ3,-2.85757564753958,4.17772344711736,0.000201149351372591,0.0170347545857568
TRINITY_DN690123_c10_g1_i3,AZ1,AZ3,-2.64681883135557,5.91881485595106,0.000207552940199508,0.0175205380677096
TRINITY_DN1439098_c0_g1_i1,AZ1,AZ3,-2.90082647147293,3.95352863785263,0.000213161053514343,0.0178909571519745
TRINITY_DN681874_c13_g1_i1,AZ1,AZ3,-3.01091635609988,3.43430179384074,0.000213985470068944,0.0178909571519745
TRINITY_DN666357_c0_g1_i3,AZ1,AZ3,-3.01091635609988,3.43430179384074,0.000213985470068944,0.0178909571519745
TRINITY_DN693427_c12_g1_i19,AZ1,AZ3,-2.60183846735313,6.81663967766671,0.000214713803564885,0.0178948618571077
TRINITY_DN700692_c0_g1_i1,AZ1,AZ3,3.02545153509834,3.80202710813431,0.000229483381168852,0.0190583870890468
TRINITY_DN695791_c2_g2_i14,AZ1,AZ3,2.75252849947059,4.76912800429909,0.00023012641249487,0.0190583870890468
TRINITY_DN698651_c1_g1_i4,AZ1,AZ3,-2.77455660098965,4.27505222233648,0.000231929981794518,0.0191473516102248
TRINITY_DN662143_c0_g1_i1,AZ1,AZ3,-3.01664711303605,3.32574512446873,0.000233105807931554,0.01918409647532
TRINITY_DN700751_c26_g1_i7,AZ1,AZ3,-2.66169158671674,5.12301799355037,0.000239280237934414,0.019610023236327
TRINITY_DN681231_c15_g1_i1,AZ1,AZ3,-2.77544104162887,4.37871898342162,0.000239775166985143,0.019610023236327
TRINITY_DN694993_c2_g2_i5,AZ1,AZ3,-2.81163283030903,4.19646046651954,0.000245338362395924,0.0199409022883311
TRINITY_DN691067_c13_g1_i1,AZ1,AZ3,-2.87650606140241,3.69962042997182,0.000245978384149667,0.0199409022883311
TRINITY_DN697502_c13_g1_i1,AZ1,AZ3,-2.55843254364843,7.6638091321684,0.000246099582577963,0.0199409022883311
TRINITY_DN698458_c0_g1_i11,AZ1,AZ3,2.68094754725186,5.27452529338798,0.000247148699209455,0.0199642916933717
TRINITY_DN695565_c6_g1_i8,AZ1,AZ3,-2.56489955264543,7.02882687442145,0.000253082120086891,0.0203440394786597
TRINITY_DN695829_c11_g1_i3,AZ1,AZ3,-2.57983871951002,6.38772283157678,0.000253828210973964,0.0203440394786597
TRINITY_DN671981_c1_g2_i1,AZ1,AZ3,-2.99396228027783,3.30600918812357,0.000254949491047844,0.0203440394786597
TRINITY_DN691471_c0_g1_i1,AZ1,AZ3,-2.99396228027783,3.30600918812357,0.000254949491047844,0.0203440394786597
TRINITY_DN697995_c1_g1_i2,AZ1,AZ3,2.94530680490981,3.86269712942391,0.000260548499633864,0.0206651956522291
TRINITY_DN690739_c7_g5_i6,AZ1,AZ3,-2.86338345751098,3.76997075463064,0.000260548499633864,0.0206651956522291
TRINITY_DN699932_c1_g4_i2,AZ1,AZ3,-2.54215913418734,7.60885227773704,0.00026213766348157,0.0207286146969327
TRINITY_DN694236_c2_g1_i2,AZ1,AZ3,-2.78614479158604,3.92395367514624,0.00027051692821007,0.0212665664635982
TRINITY_DN695330_c1_g2_i2,AZ1,AZ3,2.80955232386792,4.25790153890591,0.000271370882006072,0.0212665664635982
TRINITY_DN699844_c2_g1_i29,AZ1,AZ3,-2.79904364028959,4.18553518322777,0.000271370882006072,0.0212665664635982
TRINITY_DN694309_c7_g1_i2,AZ1,AZ3,-2.96854257250701,3.39738865101394,0.000274906540528248,0.0214339429948936
TRINITY_DN682992_c16_g1_i3,AZ1,AZ3,-2.53299706918492,7.54921464164555,0.000275157072014041,0.0214339429948936
TRINITY_DN678946_c0_g1_i1,AZ1,AZ3,-2.70703430142713,4.505783409256,0.000276709603180732,0.0214339429948936
TRINITY_DN675633_c1_g1_i1,AZ1,AZ3,-2.65644423560155,5.06185233044083,0.000276772432684605,0.0214339429948936
TRINITY_DN1490998_c0_g1_i1,AZ1,AZ3,-2.97370802115566,3.16555858610779,0.000283331692768228,0.0218773733242479
TRINITY_DN689026_c0_g1_i5,AZ1,AZ3,-2.7417837568659,4.34959276655417,0.00028720481432282,0.0219752256158535
TRINITY_DN699425_c8_g7_i1,AZ1,AZ3,-2.77089395599898,3.91080389622014,0.000287366951601055,0.0219752256158535
TRINITY_DN695829_c11_g1_i5,AZ1,AZ3,3.03168182792128,3.66574276363184,0.000287947191248757,0.0219752256158535
TRINITY_DN696363_c2_g1_i16,AZ1,AZ3,3.03168182792128,3.66574276363184,0.000287947191248757,0.0219752256158535
TRINITY_DN695284_c14_g1_i1,AZ1,AZ3,-2.94635220099954,3.48341196766975,0.000293350095226508,0.0223201879124911
TRINITY_DN686367_c1_g1_i1,AZ1,AZ3,-2.54327816344097,6.5712708529636,0.000295216703816136,0.0223201879124911
TRINITY_DN695992_c1_g1_i9,AZ1,AZ3,-2.62081283320288,5.11540417320853,0.000295568534718602,0.0223201879124911
TRINITY_DN700525_c6_g1_i9,AZ1,AZ3,-2.59624571329595,5.633968544316,0.000295868106256309,0.0223201879124911
TRINITY_DN694022_c10_g1_i1,AZ1,AZ3,-2.61396072271515,5.0820209861755,0.000298412220270534,0.0224288781882867
TRINITY_DN698599_c10_g1_i1,AZ1,AZ3,-2.55217194528818,6.31926946784405,0.000299017535744499,0.0224288781882867
TRINITY_DN665947_c1_g1_i1,AZ1,AZ3,-2.77353082252358,4.16344068676824,0.000300458518455071,0.0224727563675242
TRINITY_DN690115_c14_g1_i1,AZ1,AZ3,-2.7662342212918,4.09845510926645,0.000305680914583748,0.0227984120754748
TRINITY_DN693867_c21_g1_i6,AZ1,AZ3,-2.92681034265638,3.56466701781796,0.000310412796201519,0.0230205286403347
TRINITY_DN681257_c5_g1_i1,AZ1,AZ3,-2.83460192406567,3.57686755455599,0.000310412796201519,0.0230205286403347
TRINITY_DN697208_c1_g1_i14,AZ1,AZ3,-2.76060320485762,4.152269088908,0.000316268775706644,0.0233887441369761
TRINITY_DN689446_c11_g2_i1,AZ1,AZ3,-2.50448640199787,7.40497026803134,0.000323740547740521,0.0238740466287413
TRINITY_DN685519_c9_g1_i1,AZ1,AZ3,-2.82280063513339,3.65318490904356,0.000326220611595494,0.0239895510258165
TRINITY_DN697762_c5_g1_i6,AZ1,AZ3,-2.70732247187176,4.31988271787821,0.000329515516933315,0.0241641644303082
TRINITY_DN692765_c8_g1_i7,AZ1,AZ3,-2.53723764835115,5.80897615316668,0.00035300691174215,0.0258147366405757
TRINITY_DN620012_c0_g1_i2,AZ1,AZ3,-2.56320179776687,5.4885005121218,0.000355240383715874,0.0259059049824801
TRINITY_DN688467_c8_g1_i4,AZ1,AZ3,-2.63151784531384,4.64433386692868,0.000356393629046252,0.0259180109234107
TRINITY_DN682853_c3_g2_i1,AZ1,AZ3,-2.51611010290013,6.28854489747981,0.00035880705074232,0.0259686264806277
TRINITY_DN686246_c1_g1_i1,AZ1,AZ3,-2.53487575696129,5.68997877162851,0.000359067969849841,0.0259686264806277
TRINITY_DN700334_c2_g1_i2,AZ1,AZ3,-2.79565971355645,3.54340001791021,0.000361326270168207,0.0260494342370153
TRINITY_DN695738_c4_g1_i11,AZ1,AZ3,-2.54829978354414,5.78593251094011,0.000362169789986309,0.0260494342370153
TRINITY_DN642303_c0_g1_i1,AZ1,AZ3,2.54210903472421,5.82931183497677,0.000365222514090136,0.0261972313180556
TRINITY_DN690551_c10_g3_i3,AZ1,AZ3,-2.53877192611414,5.76130051619849,0.000371846448951924,0.0265996861698498
TRINITY_DN688664_c12_g1_i3,AZ1,AZ3,-2.78601421188709,3.7804743051318,0.000378375056489791,0.0269701590132678
TRINITY_DN695778_c16_g5_i5,AZ1,AZ3,-2.71949990972777,3.93334072435646,0.000379080054694542,0.0269701590132678
TRINITY_DN686694_c6_g1_i4,AZ1,AZ3,-2.92226835731712,3.12129471360642,0.000381712971088626,0.0270840827837559
TRINITY_DN696867_c1_g1_i16,AZ1,AZ3,2.53297686106394,5.96104287473917,0.000387886568903724,0.0273690403480226
TRINITY_DN684462_c13_g2_i2,AZ1,AZ3,-2.72111042510917,4.1182420375281,0.00038926051992567,0.0273690403480226
TRINITY_DN690492_c14_g1_i3,AZ1,AZ3,2.98022108245037,3.62227310102029,0.00039015657072758,0.0273690403480226
TRINITY_DN699233_c4_g4_i2,AZ1,AZ3,-2.77707074089732,3.69547932048492,0.000390941611644706,0.0273690403480226
TRINITY_DN691190_c11_g4_i2,AZ1,AZ3,-2.77707074089732,3.69547932048492,0.000390941611644706,0.0273690403480226
TRINITY_DN695565_c7_g2_i2,AZ1,AZ3,2.66754502615128,4.63832748689317,0.000392031209628999,0.0273723280489099
TRINITY_DN676211_c1_g1_i1,AZ1,AZ3,-2.89947831816659,3.22439100968112,0.000403737907220705,0.0281149370776264
TRINITY_DN695025_c8_g1_i1,AZ1,AZ3,-2.86799561621246,3.5137272265633,0.000421523867830418,0.0292584707867199
TRINITY_DN698901_c1_g1_i4,AZ1,AZ3,-2.89584397975002,3.09867089609449,0.000422388314789428,0.0292584707867199
TRINITY_DN689854_c10_g1_i2,AZ1,AZ3,-2.60387082609213,4.69468073343804,0.000426287928603773,0.0294197466070773
TRINITY_DN680683_c0_g2_i1,AZ1,AZ3,-2.54045850230706,5.22595367078139,0.000426957812718411,0.0294197466070773
TRINITY_DN695366_c14_g1_i1,AZ1,AZ3,-2.86281377599505,3.41117273208355,0.000440345676885861,0.0302628142808495
TRINITY_DN697055_c11_g1_i6,AZ1,AZ3,-2.44855437417496,7.05734666095959,0.000442022616235855,0.0302987460679893
TRINITY_DN694843_c5_g2_i3,AZ1,AZ3,-2.64699008619602,4.31693845016049,0.000443798423769345,0.0303259969528185
TRINITY_DN695926_c3_g1_i1,AZ1,AZ3,2.57179701329046,5.14290666008491,0.00044473046230279,0.0303259969528185
TRINITY_DN694466_c2_g2_i2,AZ1,AZ3,-2.75917076952635,3.68012710334201,0.000449148331825844,0.0305479045477303
TRINITY_DN699235_c0_g1_i4,AZ1,AZ3,-2.84784553698185,3.49635748855977,0.000455672183026908,0.0308606448828532
TRINITY_DN690629_c7_g1_i4,AZ1,AZ3,-2.69416821895495,4.0951175197829,0.000456097597019275,0.0308606448828532
TRINITY_DN693773_c6_g9_i1,AZ1,AZ3,-2.57303991595267,4.55599513170398,0.000458093526176718,0.030916013734492
TRINITY_DN685834_c10_g2_i1,AZ1,AZ3,-2.85682073946548,3.30096085577458,0.000462261283600361,0.0311172960983597
TRINITY_DN695820_c3_g1_i2,AZ1,AZ3,-2.63717059939884,4.15699876173777,0.00046446973225805,0.0311859945804874
TRINITY_DN695589_c0_g1_i9,AZ1,AZ3,-2.86892656931586,3.07570641736395,0.000467856753045244,0.0312535453885414
TRINITY_DN697283_c9_g1_i4,AZ1,AZ3,-2.86892656931586,3.07570641736395,0.000467856753045244,0.0312535453885414
TRINITY_DN680375_c0_g1_i1,AZ1,AZ3,2.41498233203397,8.53235649262628,0.000474767610923139,0.0316347058110791
TRINITY_DN698086_c9_g3_i5,AZ1,AZ3,-2.60098294707031,4.41491822444047,0.000478058261233621,0.0317733253978893
TRINITY_DN684462_c14_g2_i10,AZ1,AZ3,-2.74104591445369,3.66461651664492,0.000481756063250084,0.0319382371931931
TRINITY_DN677779_c4_g1_i2,AZ1,AZ3,-2.84980978003167,3.18187599540946,0.000488046596954728,0.0321926816830464
TRINITY_DN675542_c0_g1_i1,AZ1,AZ3,-2.84980978003167,3.18187599540946,0.000488046596954728,0.0321926816830464
TRINITY_DN689638_c1_g1_i3,AZ1,AZ3,-2.67088951261208,3.95552130049262,0.000491241427306733,0.0323222084989565
TRINITY_DN694276_c2_g3_i1,AZ1,AZ3,-2.82741003093324,3.4787855151046,0.000492870994814501,0.0323483555671627
TRINITY_DN700535_c7_g2_i1,AZ1,AZ3,-2.53985746802358,4.96217626249198,0.000495262333572011,0.0323584407683212
TRINITY_DN692711_c1_g3_i2,AZ1,AZ3,-2.57741910954838,4.70774444023454,0.000497277002882204,0.0323584407683212
TRINITY_DN684595_c13_g1_i1,AZ1,AZ3,-2.54141548449684,4.99208707171432,0.00049914414578989,0.0323584407683212
TRINITY_DN691190_c12_g1_i2,AZ1,AZ3,-2.58993610947363,4.4055174501875,0.000499187464715274,0.0323584407683212
TRINITY_DN696933_c0_g1_i22,AZ1,AZ3,-2.58993610947363,4.4055174501875,0.000499187464715274,0.0323584407683212
TRINITY_DN697451_c1_g1_i3,AZ1,AZ3,-2.7292435486359,3.80514128768211,0.000503070820799153,0.032374763946098
TRINITY_DN695816_c4_g6_i1,AZ1,AZ3,2.89078215084049,3.39036377070442,0.000505368523638641,0.032374763946098
TRINITY_DN679210_c0_g1_i1,AZ1,AZ3,-2.83339933819039,3.28091657527702,0.000505368523638641,0.032374763946098
TRINITY_DN697376_c8_g2_i4,AZ1,AZ3,-2.83339933819039,3.28091657527702,0.000505368523638641,0.032374763946098
TRINITY_DN683220_c9_g1_i2,AZ1,AZ3,-2.72859482293471,3.57245744084052,0.000505605196278528,0.032374763946098
